ProductOrServiceCode,ProductOrServiceCodeText,PrivateSecurityCategory,CBOcategory,ProductOrServiceArea,ProductOrServiceCode1L,ProductOrServiceCode2L,ProductOrServiceCode2R,ProductOrServiceCode1L1R,DoDportfolio,CSISPortfolio,Simple,HostNation3Category,JointPortfolio
R129,NON-BLDG / OTHER,TO BE LABELED,TO BE LABELED,PAMS,R,R1,29,R9,Knowledge Based Services,TO BE LABELED,Service,TO BE LABELED,TO BE LABELED
R211,A/E - NON CONTRUCT - GENERAL,PAMS,NULL,PAMS,R,R2,11,R1,Knowledge Based Services,Knowledge Based Services,Service,Service,Knowledge Based Services
R212,A/E - DRAFTING ENGINEERING,TO BE LABELED,TO BE LABELED,PAMS,R,R2,12,R2,Knowledge Based Services,TO BE LABELED,Service,TO BE LABELED,TO BE LABELED
R213,A/E - INSPECT - NON CONTRUCT,TO BE LABELED,TO BE LABELED,PAMS,R,R2,13,R3,Knowledge Based Services,TO BE LABELED,Service,TO BE LABELED,TO BE LABELED
R214,A/E - MANAGEMENT ENGINEERING,TO BE LABELED,TO BE LABELED,PAMS,R,R2,14,R4,Knowledge Based Services,TO BE LABELED,Service,TO BE LABELED,TO BE LABELED
R216,A/E - MARINE ENGINEERING,TO BE LABELED,TO BE LABELED,PAMS,R,R2,16,R6,Knowledge Based Services,TO BE LABELED,Service,TO BE LABELED,TO BE LABELED
R219,NULL,PAMS,NULL,PAMS,R,R2,19,R9,Knowledge Based Services,Knowledge Based Services,Service,Service,Knowledge Based Services
R301,ADP FACILITY MANAGEMENT,TO BE LABELED,TO BE LABELED,PAMS,R,R3,1,R1,Knowledge Based Services,TO BE LABELED,Service,TO BE LABELED,TO BE LABELED
R302,ADP SYSTEMS DEVELOP & PROGRAMMING,TO BE LABELED,TO BE LABELED,PAMS,R,R3,2,R2,Knowledge Based Services,TO BE LABELED,Service,TO BE LABELED,TO BE LABELED
R303,ADP SVCS/DATA ENTRY,TO BE LABELED,TO BE LABELED,PAMS,R,R3,3,R3,Knowledge Based Services,TO BE LABELED,Service,TO BE LABELED,TO BE LABELED
R304,ADP SVCS/DATA TRANSMISSION,TO BE LABELED,TO BE LABELED,PAMS,R,R3,4,R4,Knowledge Based Services,TO BE LABELED,Service,TO BE LABELED,TO BE LABELED
R305,ADP TELEPROCESSING SVCS,TO BE LABELED,TO BE LABELED,PAMS,R,R3,5,R5,Knowledge Based Services,TO BE LABELED,Service,TO BE LABELED,TO BE LABELED
R306,ADP SYSTEM ANALYSIS,TO BE LABELED,TO BE LABELED,PAMS,R,R3,6,R6,Knowledge Based Services,TO BE LABELED,Service,TO BE LABELED,TO BE LABELED
R307,AUTOMATED INFORMATION SYSTEM SVCS,TO BE LABELED,TO BE LABELED,PAMS,R,R3,7,R7,Knowledge Based Services,TO BE LABELED,Service,TO BE LABELED,TO BE LABELED
R399,OTHER ADP SVCS,PAMS,NULL,PAMS,R,R3,99,R9,Knowledge Based Services,Knowledge Based Services,Service,Service,Knowledge Based Services
R4,NULL,NULL,NULL,PAMS,R,R4,R4,R4,Knowledge Based Services,NULL,Service,NULL,NULL
R401,PERSONAL CARE SERVICES,PAMS,PAMS,PAMS,R,R4,1,R1,Knowledge Based Services,Knowledge Based Services,Service,Service,Knowledge Based Services
R402,REAL ESTATE BROKERAGE SERVICES,PAMS,PAMS,PAMS,R,R4,2,R2,Knowledge Based Services,Knowledge Based Services,Service,Service,Knowledge Based Services
R403,NULL,PAMS,NULL,PAMS,R,R4,3,R3,Knowledge Based Services,Knowledge Based Services,Service,Service,Knowledge Based Services
R404,PROF SVCS/LAND SURVEYS - CADASTRAL,PAMS,PAMS,PAMS,R,R4,4,R4,Knowledge Based Services,Knowledge Based Services,Service,Service,Knowledge Based Services
R405,OPERATIONS RESEARCH & QUANTITATIVE,PAMS,PAMS,PAMS,R,R4,5,R5,Knowledge Based Services,Knowledge Based Services,Service,Service,Knowledge Based Services
R406,POLICY REVIEW/DEVELOPMENT SERVICES,PAMS,PAMS,PAMS,R,R4,6,R6,Knowledge Based Services,Knowledge Based Services,Service,Service,Knowledge Based Services
R407,PROGRAM EVALUATION SERVICES,PAMS,PAMS,PAMS,R,R4,7,R7,Knowledge Based Services,Knowledge Based Services,Service,Service,Knowledge Based Services
R408,PROGRAM MANAGEMENT/SUPPORT SERVICES,PAMS,PAMS,PAMS,R,R4,8,R8,Knowledge Based Services,Knowledge Based Services,Service,Service,Knowledge Based Services
R409,PROGRAM REVIEW/DEVELOPMENT SERVICES,PAMS,PAMS,PAMS,R,R4,9,R9,Knowledge Based Services,Knowledge Based Services,Service,Service,Knowledge Based Services
R410,SUPPORT- PROFESSIONAL: PROGRAM EVALUATION/REVIEW/DEVELOPMENT,TO BE LABELED,TO BE LABELED,PAMS,R,R4,10,R0,Knowledge Based Services,TO BE LABELED,Service,TO BE LABELED,TO BE LABELED
R411,PROF SVCS/REAL PROPERTY APPRAISALS,PAMS,PAMS,PAMS,R,R4,11,R1,Knowledge Based Services,Knowledge Based Services,Service,Service,Knowledge Based Services
R412,SIMULATION,PAMS,PAMS,PAMS,R,R4,12,R2,Knowledge Based Services,Knowledge Based Services,Service,Service,Knowledge Based Services
R413,SPECIFICATIONS DEVELOPMENT SERVICES,PAMS,PAMS,PAMS,R,R4,13,R3,Knowledge Based Services,Knowledge Based Services,Service,Service,Knowledge Based Services
R414,SYSTEMS ENGINEERING SERVICES,PAMS,PAMS,PAMS,R,R4,14,R4,Knowledge Based Services,Knowledge Based Services,Service,Service,Knowledge Based Services
R415,PROF SVCS/TECH SHARING-UTIL,PAMS,PAMS,PAMS,R,R4,15,R5,Knowledge Based Services,Knowledge Based Services,Service,Service,Knowledge Based Services
R416,SUPPORT- PROFESSIONAL: VETERINARY/ANIMAL CARE,PAMS,PAMS,PAMS,R,R4,16,R6,Knowledge Based Services,Knowledge Based Services,Service,Service,Knowledge Based Services
R418,LEGAL SERVICES,PAMS,PAMS,PAMS,R,R4,18,R8,Knowledge Based Services,Knowledge Based Services,Service,Service,Knowledge Based Services
R419,EDUCATIONAL SERVICES,PAMS,PAMS,PAMS,R,R4,19,R9,Knowledge Based Services,Knowledge Based Services,Service,Service,Knowledge Based Services
R420,CERTIFICATIONS & ACCREDIT PROD & IN,PAMS,PAMS,PAMS,R,R4,20,R0,Knowledge Based Services,Knowledge Based Services,Service,Service,Knowledge Based Services
R421,TECHNICAL ASSISTANCE,PAMS,PAMS,PAMS,R,R4,21,R1,Knowledge Based Services,Knowledge Based Services,Service,Service,Knowledge Based Services
R422,MARKET RESEARCH & PUBLIC OPINION SE,PAMS,PAMS,PAMS,R,R4,22,R2,Knowledge Based Services,Knowledge Based Services,Service,Service,Knowledge Based Services
R423,INTELLIGENCE SERVICES,PAMS,PAMS,PAMS,R,R4,23,R3,Knowledge Based Services,Knowledge Based Services,Service,Service,Knowledge Based Services
R424,EXPERT WITNESS,PAMS,PAMS,PAMS,R,R4,24,R4,Knowledge Based Services,Knowledge Based Services,Service,Service,Knowledge Based Services
R425,ENGINEERING AND TECHNICAL SERVICES,PAMS,PAMS,PAMS,R,R4,25,R5,Knowledge Based Services,Knowledge Based Services,Service,Service,Knowledge Based Services
R426,COMMUNICATIONS SERVICES,PAMS,PAMS,PAMS,R,R4,26,R6,Electronics & Communications Services,Electronics & Communications Services,Service,Service,Electronics & Communications
R427,PROF SVCS/WEATHER RPT-OBSERV,PAMS,PAMS,PAMS,R,R4,27,R7,Knowledge Based Services,Knowledge Based Services,Service,Service,Knowledge Based Services
R428,INDUSTRIAL HYGIENICS,PAMS,PAMS,PAMS,R,R4,28,R8,Knowledge Based Services,Knowledge Based Services,Service,Service,Knowledge Based Services
R429,SUPPORT- PROFESSIONAL: EMERGENCY RESPONSE/DISASTER PLANNING/PREPAREDNESS SUPPORT,TO BE LABELED,TO BE LABELED,PAMS,R,R4,29,R9,Knowledge Based Services,TO BE LABELED,Service,TO BE LABELED,TO BE LABELED
R430,SUPPORT- PROFESSIONAL: PHYSICAL SECURITY AND BADGING,TO BE LABELED,TO BE LABELED,PAMS,R,R4,30,R0,Knowledge Based Services,TO BE LABELED,Service,TO BE LABELED,TO BE LABELED
R431,SUPPORT- PROFESSIONAL: HUMAN RESOURCES,TO BE LABELED,TO BE LABELED,PAMS,R,R4,31,R1,Knowledge Based Services,TO BE LABELED,Service,TO BE LABELED,TO BE LABELED
R497,PERSONAL SERVICES CONTRACTS,PAMS,PAMS,PAMS,R,R4,97,R7,Knowledge Based Services,Knowledge Based Services,Service,Service,Knowledge Based Services
R498,PATENT AND TRADEMARK SERVICES,PAMS,PAMS,PAMS,R,R4,98,R8,Knowledge Based Services,Knowledge Based Services,Service,Service,Knowledge Based Services
R499,OTHER PROFESSIONAL SERVICES,PAMS,PAMS,PAMS,R,R4,99,R9,Knowledge Based Services,Knowledge Based Services,Service,Service,Knowledge Based Services
R502,STUDY/AIR QUALITY,PAMS,NULL,PAMS,R,R5,2,R2,Knowledge Based Services,Knowledge Based Services,Service,Service,Knowledge Based Services
R503,STUDY/ARCHEOLOGICAL-PALEONTOLOGICAL,TO BE LABELED,TO BE LABELED,PAMS,R,R5,3,R3,Knowledge Based Services,TO BE LABELED,Service,TO BE LABELED,TO BE LABELED
R504,STUDY/CHEMICAL-BIOLOGICAL,TO BE LABELED,TO BE LABELED,PAMS,R,R5,4,R4,Knowledge Based Services,TO BE LABELED,Service,TO BE LABELED,TO BE LABELED
R505,STUDY/COST BENEFIT,TO BE LABELED,TO BE LABELED,PAMS,R,R5,5,R5,Knowledge Based Services,TO BE LABELED,Service,TO BE LABELED,TO BE LABELED
R506,STUDY/DATA - OTHER THAN SCIENTIFIC,TO BE LABELED,TO BE LABELED,PAMS,R,R5,6,R6,Knowledge Based Services,TO BE LABELED,Service,TO BE LABELED,TO BE LABELED
R507,STUDY/ECONOMIC/SOCIO-ECO AND LABOR,TO BE LABELED,TO BE LABELED,PAMS,R,R5,7,R7,Knowledge Based Services,TO BE LABELED,Service,TO BE LABELED,TO BE LABELED
R510,STUDY/ENVIRONMENTAL ASSESSMENTS,TO BE LABELED,TO BE LABELED,PAMS,R,R5,10,R0,Knowledge Based Services,TO BE LABELED,Service,TO BE LABELED,TO BE LABELED
R512,STUDY/ENVIRONMENTAL IMPACT,TO BE LABELED,TO BE LABELED,PAMS,R,R5,12,R2,Knowledge Based Services,TO BE LABELED,Service,TO BE LABELED,TO BE LABELED
R513,STUDY/FEASIBILITY - NON-CONTRUCT,TO BE LABELED,TO BE LABELED,PAMS,R,R5,13,R3,Knowledge Based Services,TO BE LABELED,Service,TO BE LABELED,TO BE LABELED
R517,STUDY/GEOLOGICAL,TO BE LABELED,TO BE LABELED,PAMS,R,R5,17,R7,Knowledge Based Services,TO BE LABELED,Service,TO BE LABELED,TO BE LABELED
R522,STUDY/LEGAL-LITIGATION,TO BE LABELED,TO BE LABELED,PAMS,R,R5,22,R2,Knowledge Based Services,TO BE LABELED,Service,TO BE LABELED,TO BE LABELED
R524,STUDY/MATHEMATICAL-STATISTICAL,TO BE LABELED,TO BE LABELED,PAMS,R,R5,24,R4,Knowledge Based Services,TO BE LABELED,Service,TO BE LABELED,TO BE LABELED
R525,NULL,PAMS,NULL,PAMS,R,R5,25,R5,Knowledge Based Services,Knowledge Based Services,Service,Service,Knowledge Based Services
R526,STUDY/OCEANOLOGICAL,TO BE LABELED,TO BE LABELED,PAMS,R,R5,26,R6,Knowledge Based Services,TO BE LABELED,Service,TO BE LABELED,TO BE LABELED
R528,STUDY/REGULATORY,TO BE LABELED,TO BE LABELED,PAMS,R,R5,28,R8,Knowledge Based Services,TO BE LABELED,Service,TO BE LABELED,TO BE LABELED
R529,STUDY/SCIENTIFIC DATA,TO BE LABELED,TO BE LABELED,PAMS,R,R5,29,R9,Knowledge Based Services,TO BE LABELED,Service,TO BE LABELED,TO BE LABELED
R532,STUDY/SOILS,TO BE LABELED,TO BE LABELED,PAMS,R,R5,32,R2,Knowledge Based Services,TO BE LABELED,Service,TO BE LABELED,TO BE LABELED
R533,STUDY/WATER QUALITY,TO BE LABELED,TO BE LABELED,PAMS,R,R5,33,R3,Knowledge Based Services,TO BE LABELED,Service,TO BE LABELED,TO BE LABELED
R537,STUDY/MEDICAL AND HEALTH,TO BE LABELED,TO BE LABELED,PAMS,R,R5,37,R7,Knowledge Based Services,TO BE LABELED,Service,TO BE LABELED,TO BE LABELED
R540,STUDY/BUILDING TECHNOLOGY,TO BE LABELED,TO BE LABELED,PAMS,R,R5,40,R0,Knowledge Based Services,TO BE LABELED,Service,TO BE LABELED,TO BE LABELED
R541,NULL,PAMS,NULL,PAMS,R,R5,41,R1,Knowledge Based Services,Knowledge Based Services,Service,Service,Knowledge Based Services
R542,STUDY/EDUCATIONAL,TO BE LABELED,TO BE LABELED,PAMS,R,R5,42,R2,Knowledge Based Services,TO BE LABELED,Service,TO BE LABELED,TO BE LABELED
R544,STUDY/TECHNOLOGY,TO BE LABELED,TO BE LABELED,PAMS,R,R5,44,R4,Knowledge Based Services,TO BE LABELED,Service,TO BE LABELED,TO BE LABELED
R545,STUDY/HOUSING AND COMMUNITY DEVELOP,TO BE LABELED,TO BE LABELED,PAMS,R,R5,45,R5,Knowledge Based Services,TO BE LABELED,Service,TO BE LABELED,TO BE LABELED
R546,STUDY/SECURITY (PHYSICAL & PERSONAL,TO BE LABELED,TO BE LABELED,PAMS,R,R5,46,R6,Knowledge Based Services,TO BE LABELED,Service,TO BE LABELED,TO BE LABELED
R547,STUDY/ACCOUNTING/FINANCIAL MGT,TO BE LABELED,TO BE LABELED,PAMS,R,R5,47,R7,Knowledge Based Services,TO BE LABELED,Service,TO BE LABELED,TO BE LABELED
R549,STUDY/FOREIGN & NAT'L SECURITY POL,TO BE LABELED,TO BE LABELED,PAMS,R,R5,49,R9,Knowledge Based Services,TO BE LABELED,Service,TO BE LABELED,TO BE LABELED
R550,STUDY/ORGANIZATION/ADMIN/PERSONNEL,TO BE LABELED,TO BE LABELED,PAMS,R,R5,50,R0,Knowledge Based Services,TO BE LABELED,Service,TO BE LABELED,TO BE LABELED
R552,STUDY/MANPOWER,TO BE LABELED,TO BE LABELED,PAMS,R,R5,52,R2,Knowledge Based Services,TO BE LABELED,Service,TO BE LABELED,TO BE LABELED
R553,STUDY/COMMUNICATIONS,TO BE LABELED,TO BE LABELED,PAMS,R,R5,53,R3,Knowledge Based Services,TO BE LABELED,Service,TO BE LABELED,TO BE LABELED
R554,STUDY/ACQUISITION POLICY/PROCEDURES,TO BE LABELED,TO BE LABELED,PAMS,R,R5,54,R4,Knowledge Based Services,TO BE LABELED,Service,TO BE LABELED,TO BE LABELED
R599,OTHER SPECIAL STUDY & ANALYSES,PAMS,NULL,PAMS,R,R5,99,R9,Knowledge Based Services,Knowledge Based Services,Service,Service,Knowledge Based Services
R6,NULL,NULL,NULL,PAMS,R,R6,R6,R6,Knowledge Based Services,NULL,Service,NULL,NULL
R601,ADMIN SVCS/MATERIAL MANAGEMENT,TO BE LABELED,TO BE LABELED,PAMS,R,R6,1,R1,Knowledge Based Services,TO BE LABELED,Service,TO BE LABELED,TO BE LABELED
R602,COURIER AND MESSENGER SERVICES,PAMS,PAMS,PAMS,R,R6,2,R2,Knowledge Based Services,Knowledge Based Services,Service,Service,Knowledge Based Services
R603,SUPPORT- ADMINISTRATIVE: TRANSCRIPTION,PAMS,PAMS,PAMS,R,R6,3,R3,Knowledge Based Services,Knowledge Based Services,Service,Service,Knowledge Based Services
R604,MAILING AND DISTRIBUTION SERVICES,PAMS,PAMS,PAMS,R,R6,4,R4,Knowledge Based Services,Knowledge Based Services,Service,Service,Knowledge Based Services
R605,LIBRARY SERVICES,PAMS,PAMS,PAMS,R,R6,5,R5,Knowledge Based Services,Knowledge Based Services,Service,Service,Knowledge Based Services
R606,COURT REPORTING SERVICES,PAMS,PAMS,PAMS,R,R6,6,R6,Knowledge Based Services,Knowledge Based Services,Service,Service,Knowledge Based Services
R607,SUPPORT- ADMINISTRATIVE: WORD PROCESSING/TYPING,PAMS,PAMS,PAMS,R,R6,7,R7,Knowledge Based Services,Knowledge Based Services,Service,Service,Knowledge Based Services
R608,ADMIN SVCS/TRANSLATION-SIGN LANGUAG,PAMS,PAMS,PAMS,R,R6,8,R8,Knowledge Based Services,Knowledge Based Services,Service,Service,Knowledge Based Services
R609,STENOGRAPHIC SERVICES,PAMS,PAMS,PAMS,R,R6,9,R9,Knowledge Based Services,Knowledge Based Services,Service,Service,Knowledge Based Services
R610,PERSONAL PROPERTY MANAGEMENT SERVIC,PAMS,PAMS,PAMS,R,R6,10,R0,Knowledge Based Services,Knowledge Based Services,Service,Service,Knowledge Based Services
R611,CREDIT REPORTING SERVICES,PAMS,PAMS,PAMS,R,R6,11,R1,Knowledge Based Services,Knowledge Based Services,Service,Service,Knowledge Based Services
R612,INFORMATION RETRIEVAL,PAMS,PAMS,PAMS,R,R6,12,R2,Knowledge Based Services,Knowledge Based Services,Service,Service,Knowledge Based Services
R613,POST OFFICE SERVICES,PAMS,PAMS,PAMS,R,R6,13,R3,Knowledge Based Services,Knowledge Based Services,Service,Service,Knowledge Based Services
R614,PAPER SHREDDING SERVICES,PAMS,PAMS,PAMS,R,R6,14,R4,Knowledge Based Services,Knowledge Based Services,Service,Service,Knowledge Based Services
R615,SUPPORT- ADMINISTRATIVE: BACKGROUND INVESTIGATION,TO BE LABELED,TO BE LABELED,PAMS,R,R6,15,R5,Knowledge Based Services,TO BE LABELED,Service,TO BE LABELED,TO BE LABELED
R699,OTHER ADMINISTRATIVE SUPPORT SVCS,PAMS,PAMS,PAMS,R,R6,99,R9,Knowledge Based Services,Knowledge Based Services,Service,Service,Knowledge Based Services
R7,NULL,NULL,NULL,PAMS,R,R7,R7,R7,Knowledge Based Services,NULL,Service,NULL,NULL
R701,ADVERTISING SERVICES,PAMS,PAMS,PAMS,R,R7,1,R1,Knowledge Based Services,Knowledge Based Services,Service,Service,Knowledge Based Services
R702,DATA COLLECTION SERVICES,PAMS,PAMS,PAMS,R,R7,2,R2,Knowledge Based Services,Knowledge Based Services,Service,Service,Knowledge Based Services
R703,ACCOUNTING SERVICES,PAMS,PAMS,PAMS,R,R7,3,R3,Knowledge Based Services,Knowledge Based Services,Service,Service,Knowledge Based Services
R704,AUDITING SERVICES,PAMS,PAMS,PAMS,R,R7,4,R4,Knowledge Based Services,Knowledge Based Services,Service,Service,Knowledge Based Services
R705,DEBT COLLECTION SERVICES,PAMS,PAMS,PAMS,R,R7,5,R5,Knowledge Based Services,Knowledge Based Services,Service,Service,Knowledge Based Services
R706,LOGISTICS SUPPORT SERVICES,PAMS,PAMS,PAMS,R,R7,6,R6,Knowledge Based Services,Knowledge Based Services,Service,Service,Knowledge Based Services
R707,MGT SVCS/CONTRACT & PROCUREMENT SUP,PAMS,PAMS,PAMS,R,R7,7,R7,Knowledge Based Services,Knowledge Based Services,Service,Service,Knowledge Based Services
R708,PUBLIC RELATIONS SERVICES,PAMS,PAMS,PAMS,R,R7,8,R8,Knowledge Based Services,Knowledge Based Services,Service,Service,Knowledge Based Services
R709,ONGOING AUDIT OPERATIONS SUPPORT,PAMS,PAMS,PAMS,R,R7,9,R9,Knowledge Based Services,Knowledge Based Services,Service,Service,Knowledge Based Services
R710,FINANCIAL SERVICES,PAMS,PAMS,PAMS,R,R7,10,R0,Knowledge Based Services,Knowledge Based Services,Service,Service,Knowledge Based Services
R711,BANKING SERVICES,PAMS,PAMS,PAMS,R,R7,11,R1,Knowledge Based Services,Knowledge Based Services,Service,Service,Knowledge Based Services
R712,COIN MINTING,PAMS,PAMS,PAMS,R,R7,12,R2,Knowledge Based Services,Knowledge Based Services,Service,Service,Knowledge Based Services
R713,BANKNOTE PRINTING,PAMS,NULL,PAMS,R,R7,13,R3,Knowledge Based Services,Knowledge Based Services,Service,Service,Knowledge Based Services
R799,OTHER MANAGEMENT SUPPORT SERVICES,PAMS,PAMS,PAMS,R,R7,99,R9,Knowledge Based Services,Knowledge Based Services,Service,Service,Knowledge Based Services
S,NULL,FRS,NULL,FRS&C,S,S,S,SS,Facility Related Services,Facility Related Services,Service,Service,Facilities
S1,UTILITIES,FRS,FRS,FRS&C,S,S1,S1,S1,Facility Related Services,Facility Related Services,Service,Service,Facilities
S111,GAS SERVICES,FRS,FRS,FRS&C,S,S1,11,S1,Facility Related Services,Facility Related Services,Service,Service,Facilities
S112,ELECTRIC SERVICES,FRS,FRS,FRS&C,S,S1,12,S2,Facility Related Services,Facility Related Services,Service,Service,Facilities
S113,TELEPHONE AND-OR COMMUNICATIONS SER,FRS,FRS,ICT,S,S1,13,S3,Electronics & Communications Services,Electronics & Communications Services,Service,Service,Electronics & Communications
S114,UTILITIES- WATER,FRS,FRS,FRS&C,S,S1,14,S4,Facility Related Services,Facility Related Services,Service,Service,Facilities
S119,OTHER UTILITIES,FRS,FRS,FRS&C,S,S1,19,S9,Facility Related Services,Facility Related Services,Service,Service,Facilities
S201,CUSTODIAL JANITORIAL SERVICES,FRS,FRS,FRS&C,S,S2,1,S1,Facility Related Services,Facility Related Services,Service,Service,Facilities
S202,FIRE PROTECTION SERVICES,FRS,FRS,FRS&C,S,S2,2,S2,Facility Related Services,Facility Related Services,Service,Service,Facilities
S203,FOOD SERVICES,FRS,FRS,FRS&C,S,S2,3,S3,Facility Related Services,Facility Related Services,Service,Service,Facilities
S204,FUELING SERVICE,FRS,FRS,FRS&C,S,S2,4,S4,Facility Related Services,Facility Related Services,Service,Service,Facilities
S205,HOUSEKEEPING- TRASH/GARBAGE COLLECTION,FRS,FRS,FRS&C,S,S2,5,S5,Facility Related Services,Facility Related Services,Service,Service,Facilities
S206,GUARD SERVICES,FRS,FRS,FRS&C,S,S2,6,S6,Facility Related Services,Facility Related Services,Service,Service,Facilities
S207,HOUSEKEEPING- INSECT/RODENT CONTROL,FRS,FRS,FRS&C,S,S2,7,S7,Facility Related Services,Facility Related Services,Service,Service,Facilities
S208,HOUSEKEEPING- LANDSCAPING/GROUNDSKEEPING,FRS,FRS,FRS&C,S,S2,8,S8,Facility Related Services,Facility Related Services,Service,Service,Facilities
S209,HOUSEKEEPING- LAUNDRY/DRYCLEANING,FRS,FRS,FRS&C,S,S2,9,S9,Facility Related Services,Facility Related Services,Service,Service,Facilities
S211,HOUSEKEEPING- SURVEILLANCE,FRS,FRS,FRS&C,S,S2,11,S1,Facility Related Services,Facility Related Services,Service,Service,Facilities
S212,HOUSEKEEPING- SOLID FUEL HANDLING,FRS,FRS,FRS&C,S,S2,12,S2,Facility Related Services,Facility Related Services,Service,Service,Facilities
S213,MESSENGER SVCS,FRS,NULL,FRS&C,S,S2,13,S3,Facility Related Services,Facility Related Services,Service,Service,Facilities
S214,CARPET LAYING AND CLEANING,FRS,FRS,FRS&C,S,S2,14,S4,Facility Related Services,Facility Related Services,Service,Service,Facilities
S215,HOUSEKEEPING- WAREHOUSING/STORAGE,FRS,FRS,FRS&C,S,S2,15,S5,Facility Related Services,Facility Related Services,Service,Service,Facilities
S216,FACILITIES OPERATIONS SUPPORT SVCS,FRS,FRS,FRS&C,S,S2,16,S6,Facility Related Services,Facility Related Services,Service,Service,Facilities
S217,HOUSEKEEPING- INTERIOR PLANTSCAPING,FRS,FRS,FRS&C,S,S2,17,S7,Facility Related Services,Facility Related Services,Service,Service,Facilities
S218,HOUSEKEEPING- SNOW REMOVAL/SALT,FRS,FRS,FRS&C,S,S2,18,S8,Facility Related Services,Facility Related Services,Service,Service,Facilities
S219,ASBESTOS REMOVAL,TO BE LABELED,TO BE LABELED,FRS&C,S,S2,19,S9,Facility Related Services,TO BE LABELED,Service,TO BE LABELED,TO BE LABELED
S220,TRAVEL AGENT SERVICES,TO BE LABELED,TO BE LABELED,FRS&C,S,S2,20,S0,Facility Related Services,TO BE LABELED,Service,TO BE LABELED,TO BE LABELED
S221,HAZARDOUS WASTE REMOVAL,TO BE LABELED,TO BE LABELED,FRS&C,S,S2,21,S1,Facility Related Services,TO BE LABELED,Service,TO BE LABELED,TO BE LABELED
S222,HOUSEKEEPING- WASTE TREATMENT/STORAGE,FRS,FRS,FRS&C,S,S2,22,S2,Facility Related Services,Facility Related Services,Service,Service,Facilities
S299,HOUSEKEEPING- OTHER,FRS,FRS,FRS&C,S,S2,99,S9,Facility Related Services,Facility Related Services,Service,Service,Facilities
T,NULL,NULL,NULL,NULL,T,T,T,TT,Knowledge Based Services,NULL,NULL,NULL,NULL
T001,ARTS/GRAPHICS SERVICES,Other,zOther,PAMS,T,T0,1,T1,Knowledge Based Services,Knowledge Based Services,Service,Service,Knowledge Based Services
T002,CARTOGRAPHY SERVICES,Other,zOther,PAMS,T,T0,2,T2,Knowledge Based Services,Knowledge Based Services,Service,Service,Knowledge Based Services
T003,CATALOGING SERVICES,Other,zOther,PAMS,T,T0,3,T3,Knowledge Based Services,Knowledge Based Services,Service,Service,Knowledge Based Services
T004,CHARTING SERVICES,Other,zOther,PAMS,T,T0,4,T4,Knowledge Based Services,Knowledge Based Services,Service,Service,Knowledge Based Services
T005,FILM PROCESSING SERVICES,Other,zOther,PAMS,T,T0,5,T5,Knowledge Based Services,Knowledge Based Services,Service,Service,Knowledge Based Services
T006,FILM/VIDEO TAPE PRODUCTION SERVICES,Other,zOther,PAMS,T,T0,6,T6,Knowledge Based Services,Knowledge Based Services,Service,Service,Knowledge Based Services
T007,MICROFORM SERVICES,Other,zOther,PAMS,T,T0,7,T7,Knowledge Based Services,Knowledge Based Services,Service,Service,Knowledge Based Services
T008,PHOTO/MAP/PRINT/PUBLICATION- PHOTOGRAMMETRY,Other,zOther,PAMS,T,T0,8,T8,Knowledge Based Services,Knowledge Based Services,Service,Service,Knowledge Based Services
T009,AERIAL PHOTOGRAPHIC SERVICES,Other,zOther,PAMS,T,T0,9,T9,Knowledge Based Services,Knowledge Based Services,Service,Service,Knowledge Based Services
T010,PHOTO/MAP/PRINT/PUBLICATION- GENERAL PHOTOGRAPHIC: STILL,Other,zOther,PAMS,T,T0,10,T0,Knowledge Based Services,Knowledge Based Services,Service,Service,Knowledge Based Services
T011,PHOTO/MAP/PRINT/PUBLICATION- PRINT/BINDING,Other,zOther,PAMS,T,T0,11,T1,Knowledge Based Services,Knowledge Based Services,Service,Service,Knowledge Based Services
T012,PHOTO/MAP/PRINT/PUBLICATION- REPRODUCTION,Other,zOther,PAMS,T,T0,12,T2,Knowledge Based Services,Knowledge Based Services,Service,Service,Knowledge Based Services
T013,PHOTO/MAP/PRINT/PUBLICATION- TECHNICAL WRITING,Other,zOther,PAMS,T,T0,13,T3,Knowledge Based Services,Knowledge Based Services,Service,Service,Knowledge Based Services
T014,PHOTO/MAP/PRINT/PUBLICATION- TOPOGRAPHY,Other,zOther,PAMS,T,T0,14,T4,Knowledge Based Services,Knowledge Based Services,Service,Service,Knowledge Based Services
T015,PHOTO/MAP/PRINT/PUBLICATION- GENERAL PHOTOGRAPHIC: MOTION,Other,zOther,PAMS,T,T0,15,T5,Knowledge Based Services,Knowledge Based Services,Service,Service,Knowledge Based Services
T016,AUDIO/VISUAL SERVICES,Other,zOther,PAMS,T,T0,16,T6,Knowledge Based Services,Knowledge Based Services,Service,Service,Knowledge Based Services
T099,OTHER PHOTO MAPPING PRINTING SVC,Other,zOther,PAMS,T,T0,99,T9,Knowledge Based Services,Knowledge Based Services,Service,Service,Knowledge Based Services
U,NULL,NULL,NULL,NULL,U,U,U,UU,Knowledge Based Services,NULL,NULL,NULL,NULL
U001,EDUCATION/TRAINING- LECTURES,Other,zOther,PAMS,U,U0,1,U1,Knowledge Based Services,Knowledge Based Services,Service,Service,Knowledge Based Services
U002,EDUCATION/TRAINING- PERSONNEL TESTING,Other,zOther,PAMS,U,U0,2,U2,Knowledge Based Services,Knowledge Based Services,Service,Service,Knowledge Based Services
