systemequipmentcode,CSIScontractID
2AVG,18952872
125,25662691
2BSH,18885348
2CPO,18656559
CAA,621098
278,7982467
1CAA,620527
100,8453823
2ATR,19407751
CAA,2340490
ZOP,10120831
128,24534261
1CAA,9421875
1DAM,9183493
2AAC,19297703
ZDE,24776787
ZOP,24743448
3ABH,1160215
575,9187092
ZOP,9921696
3CAA,1148123
ZOP,24792688
2ZDE,19104379
349,10117554
M49,8631760
CAA,8040059
3ZOP,9925133
3AAK,9844484
ZOP,10124266
1GRU,9140541
1AHK,9122490
516,18684132
174,24571832
2AFU,18892901
156,18923624
CAA,23612704
1GVE,463819
ZOP,24722263
ZOP,10125786
2AFU,3236455
ZHK,18680766
158,9209345
2EBE,2965743
234,20419318
106,5289872
156,24570126
1ZOP,9273244
ZOP,8163635
743,7961492
1AHK,9180824
1AIA,18954470
3AFH,9939113
5ZDE,9285104
181,10048055
1AIA,9190190
1CMN,494482
1AHK,9190107
125,10071275
1AHK,496410
M14,24089339
3ACR,9903173
1AIA,500240
157,24536064
125,10069048
2AHP,3242350
126,18917030
3AEC,20242789
M73,10101879
ZOP,10126367
2ZDE,19426611
3AFN,4077150
ZDE,9920488
191,9207577
ZDE,10119623
124,1372965
174,24572021
3ZOP,9919597
3AAK,20248791
180,17858952
3BSJ,9911090
ZOP,24793707
3AHL,20212200
1DCP,9180755
3AFH,1200238
1CNE,494489
2BTK,4086015
3ZOP,19254967
ZBC,19104504
2HDK,18708046
ZOP,9373044
549,3243696
115,24577823
2AHV,3237740
571,10080328
530,18913264
CAA,9422635
404,1385912
CAA,2340679
4CAA,9421030
3ZOP,9922906
161,3479586
1DJN,9182340
3BJG,18957156
ZOP,10127386
ZHR,9405960
299,24561586
125,10071667
2AFX,4077608
3GNJ,9847405
2ZBC,19187914
2BSH,20393437
278,24570541
1BTP,18952529
220,1389467
2ZDE,19187576
ZHK,8439848
5ZOP,9285298
3CMU,1198792
282,7984407
ZHK,18680769
3ACD,1159722
3ZDE,19254930
220,25860872
178,2966936
ZOP,24674228
ZOP,24882732
2AVG,9934464
3GBN,9875716
2AED,18891051
ZOP,10127572
349,24981968
ZOP,8349262
125,10075889
2APC,18893773
2AFX,4183971
130,7935748
2AFX,18887853
3AFH,9899130
156,7989523
3AFH,9936007
560,19095492
581,25855175
5ZBC,9320709
2AAE,18952880
2ASF,18955387
180,18715126
1AIC,487601
115,24570263
2BJL,18885510
158,7987579
3GYY,9823490
1AIA,18954473
158,24580233
3GYA,9883146
3AEC,4062451
1GRU,9127162
746,9202604
327,10093781
568,24504619
2ZDE,19058445
374,3054278
1AIA,9123206
1AHK,9930635
125,9940724
156,24579183
3ZDE,9918355
5ZOP,9265985
503,10098092
326,18086286
1AHC,18665367
3BSJ,9893406
125,9936502
2AHP,18950475
3ACA,9898218
161,20233250
2GIE,18957780
3BSJ,9911906
1AIC,9125463
168,10049913
3ACA,9888039
1CNT,494583
3CAA,9823177
3AFC,4078156
ZSE,24778316
M90,17544682
2AFX,3238649
294,24502788
ZOP,24795284
ZOP,8050900
198,18893522
106,16673544
3BSJ,9911093
1ZOP,18691937
2AFX,18887438
ZOP,10122428
ZOP,10125760
ZDE,16661374
3ACA,9845835
124,1361452
3ACR,9890086
1EBO,9190435
1AIC,502294
125,10070854
3BSR,9894866
ZOP,24609654
1AIA,483349
158,24581046
294,24499748
360,18171288
N02,18820649
1GIF,487887
128,24536491
530,18658546
1AIA,9122393
2AHC,3237225
1ZDE,9163416
ZOP,26316560
1CNP,9198036
364,18841639
3AFH,4031143
ZBC,19160136
134,22780597
755,9886787
ZOP,19102977
N21,10072977
N21,9932963
124,1402365
2AFU,18956877
1AHK,9134816
CAA,2340281
M16,24710957
746,7976882
3ABH,4078033
503,1423874
ZOP,10008803
549,18660323
2AHD,3241091
M73,10106393
2AFX,18955636
2AHV,18950505
3ABK,9885938
174,24572018
1AHK,9204488
ZDE,9302324
298,2961513
ZHK,8325825
ZOP,24887352
ZDE,19251547
125,10051126
3ACD,9885799
282,18897160
101,9208097
1AHK,9205716
2AAE,3238704
ZHK,8421119
181,10061652
3AFH,4181522
168,22095012
1AIA,9183558
289,18661057
200,10091335
3BSN,9905140
2AFX,3241689
2AHD,9211926
1AHA,9199420
278,24568500
2AEB,18888773
156,24579369
2AHV,3239784
2SID,3434658
1DBV,483180
ZHK,16779056
3ABC,9898886
2BTD,3239089
3ZOP,9920195
2AHV,3236558
1ZOP,9336587
1ZDE,9303095
3ABC,9903108
ZBC,19104530
2AED,18910364
174,5288985
ZBC,19412547
ZOP,9303429
3ACS,4070850
3ACS,9844359
5ZOP,9279450
1ZOP,15489348
126,18917036
575,9187487
ZDE,19187388
1ZDE,9279620
128,9189488
106,25553930
2ZBC,19254927
1DEF,20476837
3ZDE,9924681
188,18902129
125,10057787
156,24579784
116,22781824
106,5289451
ZBC,24725539
ZOP,19251129
1DCP,481748
324,18659589
349,17966481
ZOP,19159688
200,14119773
ZOP,8243191
258,2985457
ZOP,24674626
401,10069576
102,1387839
299,9175596
ZSE,17637843
537,3345166
125,5272697
3AFH,1187852
258,19353105
2ZOP,19254679
187,10082345
2AFU,18949429
2ZDE,19256770
2ZDE,19144144
ZOP,19057839
1DJN,9189814
515,18802172
272,10128592
125,22787186
125,18902389
ZOP,9284803
2AFU,18889077
174,24572015
1DJK,NULL
3AFH,9935406
2AFU,18953654
CAA,9421401
101,17793682
233,24500538
3AFH,1199027
2ZBC,19104133
180,16671398
1ZOP,547350
1DJN,482758
ZDE,19250734
3AUJ,9848010
3BSR,9903047
156,26303527
349,1430306
1ZDE,15482142
1ZOP,9121863
1GVE,9127065
3AAK,9936048
369,10104360
1AHA,18952479
ZDE,1433002
2BJM,18887203
2BTK,18885769
3AFH,9937298
2ZDE,19187344
161,20232852
2AHP,20249244
CAA,25184940
CAA,24604346
178,25006104
103,10061859
2SGM,14152259
3AFH,9939110
2AHP,3242376
2GQB,19440031
3AEC,9845721
2AHC,18950986
3BSR,9914408
1AHC,502260
300,1186886
3AHL,4062940
2ZBC,19426757
220,1358564
157,7953234
2AFX,19078730
125,9939728
2AFX,3241686
103,1392679
124,10057562
3AFF,18082166
3AFH,9938692
100,8294868
3ZOP,9924297
174,24571600
185,1422663
1DIS,9176425
103,9938393
1DAM,498057
201,9888148
746,24558879
3AEC,20242763
3BJL,9911116
276,18973516
524,9861296
3AFC,20156453
ZDE,18855584
116,26206837
ZOP,10123241
134,22780411
766,18663355
125,1359573
1AHA,482480
174,26302379
ZBC,19256718
ZHK,18196488
N21,25662121
2AFX,19439336
ZOP,10121432
148,8059769
3CNN,9823333
125,9936688
178,3589133
1AHC,4181075
106,7932817
1AIA,499038
ZOP,24898650
2AHJ,18948639
3ACR,9939323
3ZDE,9925282
401,1383662
ZHK,9317785
1AIC,499483
ZOP,24897027
ZOP,9371810
N02,19243705
2CPO,18656562
198,18662774
116,18924352
157,7943373
102,1387836
1AIC,9204833
352,9448416
2ZOP,19142342
158,24538676
CAA,26390625
1GVE,464191
3BSR,9912599
554,18698620
ZHK,8169996
3AIA,4032672
2SMP,3367729
3ACD,9835563
ZOP,9921481
1DJN,9393592
349,10102606
220,18902385
ZRS,24705882
201,9838785
1BTP,9209583
156,22783246
126,18919864
5ZOP,9333579
1GVE,9131685
2AFX,4032198
3AFF,20194796
1GRU,9124935
2AVG,3239689
2AHV,18895420
2AFU,18949615
2ZBC,19106546
ZHR,22056943
161,18866326
2AFX,18948789
3ZOP,9917971
548,1372839
ZBC,24782954
M16,24711143
M16,24501039
1EBT,9190426
234,3403110
ZDE,10125468
1AIA,9171447
115,9209013
3GBN,9847913
3AFH,4063088
575,9175791
3AFH,9934593
156,24580597
525,10098666
2ZDE,19186763
220,18784558
1AHK,9136708
769,7968990
3ACD,9896287
1DJN,9189628
M73,10112241
198,18983257
5ZDE,15486630
601,24545409
106,5289869
3AFF,9839437
1ZOP,9273241
124,25663594
ZSE,9320590
5ZOP,15465281
3ZDE,9918352
3ZDE,9917356
124,9842088
1AIA,9203993
234,3043815
3AFF,1200161
124,1359640
1CAA,9422264
2AHV,18895835
3GMC,1160636
181,22783449
324,25465327
103,1406997
ZOP,16649074
1DAM,9176205
3GBN,9845686
3ZDE,9919583
276,19387607
ZOP,9943356
ZOP,8477975
CAA,2349229
ZOP,24883313
201,1382932
2AAC,19297096
M16,24951778
ZOP,19254169
125,10049709
125,1392706
ZOP,24751408
2CLI,18711097
3AFH,9938980
101,19222577
5ZSE,9320649
125,9887890
369,11992303
167,18934127
1CNE,495358
ZBC,19100075
CAA,2348732
N21,10072699
2AAE,2960622
M16,24711177
3ACA,20236253
ZOP,24887489
ZOP,24780024
ZSE,9333367
3BSN,9905511
ZOP,10120258
3BSR,9912366
156,24581016
168,10061809
3ACD,4070701
2SDA,2975448
128,24533594
3BSR,9934447
ZDE,10123378
ZOP,24635679
ZOP,541485
ZDE,24793715
ZOP,19172583
3ATB,9910902
ZBC,10008812
ZOP,9274432
ZBC,26380147
254,9205396
2ZOP,19141460
181,10048095
1DJN,488746
373,2961315
1ZDE,9320698
M26,17982663
2AED,9903490
158,7987603
125,1392435
2SBH,19238382
1AHS,482196
1AIC,496689
178,25866863
125,10051462
371,2962449
125,26175127
1DBV,9180431
191,9209011
ZOP,10124274
ZOP,15500323
746,24615216
248,1433855
1AIC,493254
3ATA,4078345
3CAA,1184841
ZOP,24750827
200,1404610
2BTK,18885398
234,12105537
2AVG,18908472
ZBC,19104403
219,2983572
3AIA,4252055
2AEC,2976277
156,18923568
156,24570777
1AIC,9213108
2SEE,3565281
2SDR,2976842
156,22780648
5ZSE,9324270
M14,3067609
3ZOP,9925642
ZDE,10126687
3ACR,9939357
1AIC,4084647
3ACR,20241423
571,9841433
2BSH,20393146
2AAC,19297711
3ZDE,9919594
3ABK,9883048
5ZDE,9324942
181,20167004
1DAF,9173269
ZOP,10125293
2APC,18900840
ZHK,3990743
ZOP,7953436
2AHV,3241652
2ZBC,19427199
1AHK,9204824
2AHV,18901453
2SHE,3435018
3AIA,1158743
1AIA,9183360
3GAE,9845310
2AHV,18950378
2ZOP,19254693
2ASF,4181310
ZOP,19168773
128,7974965
1AHK,482869
201,9888333
337,18729149
191,9206910
3BSR,9933239
2BTD,18656633
ZHK,24862789
161,3479594
174,26301786
M16,8221640
278,9209823
2BCE,3240948
1CAA,9421382
1DJB,4196492
517,10131410
1ZSE,9283818
352,10641012
2AVG,18753745
ZOP,10120447
2BSH,9889263
2BCD,18664347
157,7972488
3ACA,1201037
124,25661112
1AIA,9213390
2SDR,3036069
ZOP,10127394
CAA,24604576
210,25224697
174,7988592
3ACD,1189242
1AIA,502381
ZOP,10123066
1AHC,487485
ZOP,26316073
3AFH,9875737
ZOP,10120839
126,18927246
240,25854892
3BSS,9906348
3AAK,1199892
ZDE,10123567
575,7959360
766,3343556
545,7932704
ZOP,18803026
3ACR,20242631
N02,19243661
1AIA,18897195
ZOP,24685938
125,1384987
3ACR,4071264
2SIK,19267426
185,1423593
2ZBC,19256760
2SLH,3367462
128,7968931
276,25662371
158,24569125
5ZDE,9275891
178,2966867
369,17611583
3ACR,20242213
3AMB,1189993
M73,19482446
3ZOP,9925639
ZSE,570891
369,26379512
157,7969053
3BSR,9875698
ZDE,8160128
1AHA,9356378
1GRU,9124959
M16,25007730
ZOP,24896772
ZHK,9971986
3AHL,22913172
198,18983082
CAA,1442929
3ACD,20205211
2ZDE,19104664
1ACH,577870
2BTF,18886873
ZOP,9918584
4CAA,18401629
ZOP,24821206
2SJS,18676210
1ZOP,9276581
2ACB,4180926
126,18660225
3AFA,1199454
ZOP,24742125
125,1392438
560,10091401
N02,18820519
3ACR,4070451
1AHK,501784
1CNE,9197502
3ZDE,9924320
1DAI,9177912
404,10048010
503,9830672
158,24580778
125,1359783
174,24572132
3GAI,1159338
3ACA,9913440
124,5291915
2BTK,18953281
N02,10564723
3BSG,9904552
2AFX,20245156
4CAA,621435
3ZOP,9925224
156,7987028
CAA,16738563
ZOP,24674451
148,24618361
125,22783476
2SEJ,3565244
2AEB,3236782
5ZOP,9328754
3AFH,9936152
198,18983895
3BSS,9887410
157,7943291
106,16673812
1DJN,9140986
2AAC,19301249
M88,14306550
2AFX,3239808
549,19443192
ZOP,9924034
2GHB,3241150
3AFF,20212087
CAA,9421717
125,25662539
168,9897945
101,3347949
282,7984537
2AHE,3239669
125,10075621
M16,24710181
125,10071399
ZDE,9324917
ZOP,26316076
1BTP,502002
ZOP,19104013
2ASF,18951664
174,7944290
ZOP,19140950
298,25660619
3AFF,9841929
2BJM,18955236
3CNQ,9870627
3BSJ,9901935
1AIC,498893
3AFH,9938794
3AFF,9846549
2AFX,3237581
219,2996742
3AFH,1199189
3AFH,9937566
515,18633438
2ZBC,19427176
2AFU,18892941
234,3043640
581,18663478
1ZOP,9265927
ZOP,24741126
2AFU,18889715
1AIA,18896986
167,18663007
ZOP,8164456
3BSN,18894845
3ZDE,9919408
CAA,18176659
2CNJ,2966371
551,18699843
2AAC,19297734
ZSE,24776589
2AFU,18949546
2AFX,18887263
5ZOP,9292292
125,1384778
1AHK,9208946
3AFH,9914612
2SII,18858237
202,494072
2AHV,18894583
174,7990009
168,10047926
148,9203669
549,18916996
2AFX,3238995
1AHK,9205033
ZOP,19155059
ZOP,10351527
1GVE,463817
181,22192212
2AHJ,18888263
103,10050288
3ACD,4070724
2AFX,9846823
3BTD,4085478
1AIC,488239
ZOP,9916958
2ZDE,19187738
258,2985375
349,10103443
3ACD,9845521
1DAJ,9182434
174,24577691
148,8056796
174,25557434
1DLD,9178794
1CAA,18401622
ZOP,25666597
1AIA,9139533
2APC,18954010
ZDE,10124772
102,22783352
125,10057705
3AFF,9913854
115,7983682
212,18661792
3AUJ,9912193
3ACA,4070322
103,1392655
3AEC,20242787
3BSN,9903015
2AFX,4180802
1GIF,463500
2SEP,19267283
2AED,3236956
3ACA,20244786
1EDK,9184738
201,10083515
CAA,8040057
3ABH,1201404
3AHA,9208269
212,19410555
125,18935158
5ZOP,539517
ZOP,8658624
156,24570485
2BTD,18898725
125,10051087
178,2966804
156,22783041
3ACA,9912318
1AIA,492892
1AIA,501548
1AIA,500552
3ACR,9892410
2AEB,3237091
156,7988256
1DNN,4196648
5ZSE,9285352
180,3047951
101,9992425
158,24580257
128,9177504
2AFU,18889131
125,9936297
1DAM,9176058
2AHV,3240988
3ZDE,9925379
103,9861515
2AVG,18949883
3ACD,9903603
2CAA,18967996
3BSS,9906368
3ACR,20168814
1AIC,9182016
3ACR,1191345
2AFU,18889549
3ACA,9842497
2SDN,19267548
1AIA,9135371
755,9886811
1DLI,482384
1CAA,9421966
2GDG,18702221
1DJN,488308
3ZOP,9925161
2AFU,18951896
2AFX,3239161
ZOP,10123298
ZOP,9327061
220,25153521
ZOP,24749327
333,18802048
3CMU,9934870
CAA,16711467
3ACS,9942747
1AIA,9204047
1EHC,4194366
ZDE,9922995
1ZDE,9273791
2AEB,18900616
3BSN,4085616
134,3254815
3AFF,9835125
1AIA,9209417
5ZOP,9287131
2GSK,2976628
3ATC,9899087
156,7987257
2ZBC,19164277
CAA,2340073
ZDE,10125170
1AIA,4037521
3AFH,9938960
3GNP,9835298
3ACR,9894010
3GMC,9845904
3ABH,1187003
1ZOP,9291981
1DJN,482274
3BSG,18891427
2SJW,19089709
3BSR,9912638
380,18698814
3AEC,18956819
2GNQ,18751659
1AIC,9205889
1CMU,NULL
220,3250042
106,7936683
3AFH,4078235
1DBV,9181201
ZOP,10127271
2BTF,20252549
553,18406364
2SID,18987042
3ACD,9914549
1AIC,461435
2AHJ,18888306
1AIA,9189646
1AIA,500549
3BSG,1191004
1CAA,18402080
M73,9231698
3ABC,1187523
3ABH,4038246
1CNE,495315
2AHV,18895811
4CAA,18401689
3GBN,1158717
ZDE,9923410
CAA,2340886
3AFH,20248434
3BSJ,9913774
ZOP,24674494
401,1391834
2EBE,NULL
2SIK,18860497
224,22192178
ZSE,8320282
ZOP,19128713
3ZDE,9924798
2SJW,18692890
2AVG,3239743
2AFX,20464835
178,2966409
ZBC,24674635
3ACA,4070966
548,1359242
106,24616370
2SBI,3465572
3ACD,20435687
1GVE,9124447
ZDE,9922806
2AEB,18892541
102,1392266
2AHP,3236504
5ZBC,9328211
ZDE,19168713
3CAA,1146341
3AFF,1158119
3AAK,1201472
296,24498833
M14,3068256
ZOP,10123109
200,1404464
1CAA,621763
5ZSE,9320065
3ACA,9838796
ZOP,19249583
156,26302263
106,7932458
CAA,17782774
525,26379424
157,7949159
CAA,8041059
125,9938106
2AEB,3265750
ZOP,8126537
261,18281774
3AFH,1199003
3ACR,9845815
1AHC,9180598
2AFU,18953104
234,3043454
3AFH,9937752
2BJB,18891356
5ZOP,15493460
3GBN,9845647
3BTN,18899332
2HDK,18753580
1DJN,9140757
294,24970727
ZOP,24887406
3AFH,9939564
2AVG,18906680
156,24578975
CAA,1178341
ZBC,25666509
3ACR,9904126
ZSE,9324831
CAA,24604493
N21,9933017
2AHV,18950916
3BSR,9910826
1AIA,482776
3BSR,9914261
ZOP,9270227
181,10046741
3ACA,4070551
5ZSE,9323686
ZSE,24775547
ZBC,19100407
3BSN,9889261
156,18923777
2AFX,4062972
CAA,8040455
1AIA,3575069
571,10080379
1CAA,9422381
2ZOP,19255191
3AHL,1159691
1DBV,496561
M73,25665841
1CAA,9421362
125,10046447
ZHR,8440099
ZSE,9284688
210,8013344
103,10046727
2AFX,18951714
1DJN,9177820
2BTK,4084788
125,9937691
1AIA,4062204
2ZBC,19104280
198,18983374
ZOP,9923347
174,24578979
3BSN,9887034
210,25224677
M15,10115068
ZHK,10421849
ZHK,24862769
125,10071459
103,2996988
1AHC,501594
2SDN,3044866
2AFX,18892988
220,9901385
246,8057593
3BSR,9913053
3ACD,9910722
ZOP,10008213
125,1382780
ZOP,9922743
289,2960679
3ACA,4072151
2ZBC,19427179
3ACR,4071221
553,18800807
3ACD,9901376
ZHK,1310712
M05,19454573
1CAA,2341178
156,22780628
575,482815
124,9837658
198,19239824
2AFX,3240973
1DJN,18952419
2APC,3240644
1AHA,20455800
174,24581206
2ZDE,19058421
168,10047740
ZOP,26316657
3BJG,18957207
2BCE,18949113
1CAA,17995878
2BTK,9889426
2AEB,18954287
106,7932647
3BSR,9913239
1ZOP,9265761
2AED,18885144
3ZDE,9917845
ZOP,9287127
3ACD,20242606
M90,18053003
3ABH,18894900
1AIA,9206045
3AFH,9938751
2ASF,2962057
3AFF,9842055
ZOP,24742666
282,7984388
2BTF,9888866
168,25660840
158,24535637
2AFU,18953917
2AFU,18889735
1DAI,481822
2AAE,3239359
212,3580799
ZOP,10120882
365,2983315
ZOP,24778169
ZOP,19251578
2ASF,18889958
1DBV,9393077
1AIC,465474
3ACS,9846288
1AIA,9200134
2SHE,3434726
181,10045951
1CAA,9422175
3AIA,4043408
1AHK,9199371
M16,24859435
2AED,20248925
N02,18820668
M16,8498276
ZDE,19108985
3ACD,9837612
ZOP,8323282
3BSR,4083188
1AHK,9181830
178,2966595
125,9937688
3CNQ,9870670
299,9187183
106,7936477
1ZOP,9292190
2ZOP,19260833
575,9174325
1CAA,620970
ZOP,8498424
2ZDE,19254748
ZOP,19139204
115,9210489
ZOP,10121695
116,22780429
2AFX,18884933
503,10098088
5ZSE,9285355
161,3479428
5ZBC,9329648
ZHK,3631242
181,10060083
3ABK,9885942
ZHK,9446308
2SID,18987274
124,10073693
2SJW,3434840
3BSR,1188705
2CNC,NULL
3AFH,4079669
ZBC,9295695
2AFX,18948823
2BJJ,18885507
3AAK,4031985
174,24571843
3AAK,4077335
369,10104593
157,24536403
1CAA,620930
M16,24711097
124,10079750
1AHK,9181269
3ZOP,9918211
ZOP,24685231
3ACA,9901976
5ZOP,557934
330,18663696
2AFX,18953652
ZOP,10127314
ZOP,10008047
1AIC,9124790
2AHV,9933307
3ABC,4078534
3GDL,18702196
2SJW,3551382
1CAA,18079390
2AFU,18665502
3BSN,9894359
125,10069069
3AFH,9938668
1DJN,486018
ZOP,19248624
2SDR,2973327
156,7989942
ZOP,25566374
1DJN,484999
198,18984207
1CAA,620349
3GAW,NULL
ZOP,14336344
4CAA,621146
276,19232413
ZOP,24795112
3BSR,9910660
130,7932626
110,2963700
4CAA,9421369
258,19352525
3BSG,9904678
156,9205906
3ACA,4083953
2BTF,9888637
ZHK,24736177
180,3052969
1AIA,20235815
364,14356621
ZHK,3987829
571,1405517
ZDE,19103698
3BSG,1189149
307,494753
3BSG,9904051
ZBC,24862804
106,7936517
156,26301928
125,10082179
2AFX,3574815
ZHK,16967888
3ABH,9902655
CAA,18406408
191,18804283
185,10082119
2ZDE,19186636
212,19407956
294,24502799
109,24542935
592,3392550
1CMC,493274
ZOP,15491166
201,10083641
ZOP,17695841
5ZOP,9320991
161,3479909
503,1423873
1DJN,9190140
1CNS,496195
ZHK,24862915
2DBL,4195756
5ZOP,9324426
210,2965355
2APC,2961867
ZOP,24751534
ZOP,8477800
1CAA,620741
1AIC,9134465
2ZDE,19186822
292,24504872
2AHJ,4085987
2HDK,18753560
115,24566100
ZOP,623168
115,7986991
CAA,2349250
3CNF,1188430
5ZOP,547758
ZOP,8477405
2AHV,18949671
2AEC,3238449
185,10097831
N02,19243581
258,19265727
2BSH,18885481
1CAA,9421697
3ABK,1201173
2AHP,18895761
2SJW,18692621
2SJW,3465245
156,24570070
766,18658749
1AIA,465215
168,10082682
349,9814258
369,10109027
1AIA,9196785
M16,24963800
CAA,24604496
360,9197919
126,18930180
2AED,18957461
212,22777317
ZOP,10120132
CAA,24604891
ZOP,26315993
234,3043537
174,24566181
ZOP,24539867
124,10063205
201,1382888
3AEC,9902264
549,18917099
3GYR,9915674
369,10110627
3ABH,18705025
2CMD,3619746
151,25865652
106,7933082
553,18406384
ZBC,24779916
3ACD,4181020
2ZOP,19255211
2AFU,18949440
530,18968014
2AFU,4063755
100,24872350
ZHK,8252176
1AIC,496374
CAA,8040475
1AIA,18905350
200,10091314
1AHK,9209464
2AHP,4043415
128,487305
ZOP,26431095
156,18923256
3AFH,9935591
1CNP,495450
168,10050050
3ZDE,9919282
125,9933695
2BTD,4084524
180,3052574
178,3057538
ZOP,24675762
ZOP,10122173
3ABC,20245278
ZOP,9276347
ZHK,19903247
2APC,9930905
2ZOP,18679257
2AHV,18905781
212,18661875
ZOP,9303254
2AHC,18955499
1GBX,9134857
1ZBC,9328250
2ZOP,19141772
3AFF,9846466
401,10069484
369,10104779
126,3581146
ZOP,19197077
746,7969933
CAA,19390685
3ZDE,9925004
125,10071691
2AIC,NULL
298,5291005
3GNP,9835318
3ZBC,9925344
1DPA,9180296
2GAV,2974407
M16,24710865
2SID,18987460
1FFS,9122440
125,5290222
380,18778894
201,22788392
2SJW,19089792
3ACR,1191325
ZBC,10124790
1AHK,9122434
1CAA,621554
161,3479720
276,18656665
ZOP,1433116
1AIA,499261
124,25654056
M16,10599751
2BTF,18948413
3ACA,4085742
ZOP,26306209
124,10050925
1DAM,9172978
284,9133064
ZDE,9287353
1EDK,489318
168,1392231
5ZDE,9323422
233,9140447
116,3255247
2SHE,3112786
ZOP,15480094
2AHV,18886634
174,24572029
3ACR,9884458
CAA,2341095
278,9208930
2SJW,18698469
ZOP,24890609
3ZOP,9925141
3AFF,4063302
1ZBC,9291791
503,10098171
1CAA,620535
5ZSE,9285272
352,9437969
276,19387721
3AHL,20227230
1AIC,501017
5ZOP,9287967
3BSR,9912681
M16,24711492
168,10080455
1AHC,9211650
124,10045704
2ASF,3241836
549,18917288
2AFU,18953688
360,18170021
157,24564000
180,3053155
ZOP,9284814
CAA,2340906
2BTF,18885562
ZOP,19157389
201,9838844
156,7989756
2SJS,3039363
2GNS,2977580
ZOP,19253891
148,24613220
1CNE,493838
ZHK,19753867
2BTF,18886770
2BTD,18656759
ZSE,9285209
3BSR,9911473
2ASF,18951581
369,10104387
CAA,18406614
3ACS,4084601
156,24580515
2AVG,18950152
2SDR,9903570
2CNJ,2966268
2AHP,18896780
125,5291430
198,18983394
1HXZ,9189095
2GHI,18690253
1AIA,499072
299,8309077
3ACR,1200671
2AHV,3238532
2ZDE,19104747
3AEC,1189280
3GAJ,1147967
156,7987529
3ACR,9885085
156,22783376
ZOP,9921704
100,24657815
2AEB,18954267
174,24570429
198,18983002
2AFX,18893423
ZOP,24707186
CAA,9421216
1CAA,621743
3BSR,9910454
2APC,18952118
1ZDE,9269108
156,24579496
3ACD,9914552
4CAA,621352
125,10071502
2AED,4084760
115,7988010
2AAE,3238818
1AIA,9199593
3ACR,4071971
174,24579271
2AVG,18900603
282,26206765
ZOP,3406754
101,23591057
3ACA,4043226
1DAF,9181716
560,18660836
1DBV,9175688
549,25855108
158,9204251
515,18801149
ZOP,8800115
115,7983788
337,18725677
ZOP,10125860
3AHL,4065847
3AFF,9844308
2AHE,18953570
1ZOP,9291964
ZHK,8420926
3BSR,20439807
5ZOP,9301641
3AFF,9895294
1GDE,3432747
3AFH,9902607
2ACC,3240432
549,18917534
174,22783091
3BRJ,NULL
1GVE,9124430
1AIC,9184240
ZOP,9272500
3ZDE,9921234
2GHT,18664623
ZDE,10126753
M16,24963760
1AIC,18072641
3BSJ,9893399
2ACD,3238086
3AFF,9845536
3CMD,NULL
3ACD,1158379
2AFX,18951482
2AHV,20240840
2AHV,18953953
125,9936280
548,10086212
280,18657368
ZOP,8477265
2AHD,9211919
2AHV,18895828
2GNT,20245402
198,19220863
174,24571886
3AEC,20457202
1AIC,499952
272,7931422
5ZOP,9336583
ZDE,19247193
1GHS,14428062
3AFA,9887243
ZOP,9273313
360,18171847
125,25662370
ZDE,19253642
156,24570502
2AHP,3237749
178,3589047
2BTD,4084673
1EDK,484546
3BSG,4085172
156,18923791
3ACR,1187535
3ACD,20241627
124,1360231
ZOP,10119305
210,25224680
548,1382442
1CAA,9421949
181,8367008
2AFX,18900204
148,9203500
156,7989086
198,18983328
258,2985650
2ZBC,19104111
3ACA,9912272
185,10097868
330,1417839
ZOP,9372308
M15,9813589
3BJL,4083100
CAA,2340474
1AHK,9209086
106,24556064
401,1383713
125,10051133
3ACS,4070320
3CAA,1178844
746,7972406
ZDE,9921979
3ACR,4071802
3AFH,9937320
156,24577870
5ZOP,9287117
359,5254694
3AFH,4062715
164,2964020
3BSP,9905610
2SDI,3478609
ZSE,9301697
3AFF,20213255
125,5291390
2AFU,18949085
3ACR,9939374
2AAE,3240799
1ZOP,621556
3ZOP,17720011
1AHK,9212126
2ZOP,19141417
ZBC,24862738
103,10046713
N02,19243730
948,7928456
1GNL,9125630
2AEB,18953125
ZOP,24887638
5ZOP,9292152
125,1384824
3ACA,9940367
278,26428693
3ACR,1191342
276,19387707
181,10060017
3GBN,9845664
1DAM,9203555
2ATI,18954070
349,25666287
234,3043471
ZOP,9270459
3ACD,9903600
ZOP,10126859
250,7931389
125,10071860
3ACS,20457218
3ACD,20252404
3ACS,4066284
2AED,4077544
ZBC,9272549
2BJM,18955176
3ZOP,9918071
ZOP,24779569
178,14493141
1CAA,9422364
2AAC,19297780
M73,10104543
191,18897201
3ACD,1157380
1DJN,9393062
210,2963715
CAA,24604539
174,24580439
ZHR,24898249
2AFX,18887509
ZOP,3441158
3ACR,4070803
101,2971179
103,10047941
373,18852167
3ABC,4078468
CAA,9421179
124,25153785
1AHK,9204864
ZOP,10125153
115,7987057
3AFF,9942719
115,7986061
2AFX,3237306
2CPE,2962463
352,9437986
1AIC,492876
2ZBC,19254676
2AFU,18889546
1AHK,482408
3AFF,9883412
158,24577921
ZDE,25885423
2ZOP,19254750
3AFF,20218688
3AFH,20248480
582,2962920
124,1360045
2BTK,18885361
180,3047367
299,24557229
3ACS,4085242
ZOP,15490419
106,7936666
157,24578750
ZOP,24815341
ZHK,9318196
3ACS,4071133
115,5289004
3AFF,9842496
ZOP,24779984
